y_test,predicted_price
460000.0,444366.02
360000.0,347184.3666666667
374000.0,374075.0
415000.0,406852.38
262000.0,278498.79
520000.0,550988.88
485000.0,553090.48
400000.0,387719.44
357500.0,372547.6522916667
300000.0,293761.8466666666
430000.0,396453.88
370000.0,393393.48
475000.0,454730.0
378000.0,372773.44
424000.0,405636.88
290000.0,286916.08
620000.0,590013.88
418888.0,484153.32
415000.0,432763.895
880000.0,822125.0
725000.0,738330.65
337000.0,387258.88
345000.0,388972.72
330000.0,367478.32
431000.0,422312.44
500000.0,543372.495
250000.0,264851.38
580000.0,670671.64
337000.0,332259.44
378000.0,376405.12
368000.0,331020.07666666666
524000.0,553348.44
465000.0,501561.46
615000.0,614039.44
785000.0,778352.44
522000.0,521952.825
630000.0,688725.0
635000.0,602540.46
430000.0,436484.88
410000.0,397030.22
415000.0,448100.0
545000.0,529037.4733333333
645000.0,650482.76
705000.0,729692.8083333335
338000.0,315487.10666666663
460000.0,413408.32
518000.0,508211.5
415888.0,413356.94
840000.0,866553.24
269000.0,288528.32
568000.0,591373.24
310000.0,298783.88
750000.0,732776.84
318000.0,352766.6533333334
438000.0,460168.19546666666
358000.0,326044.44
288000.0,289325.3333333333
720000.0,676769.32
508000.0,527718.84
804888.0,834318.44
405000.0,436462.44
618888.0,536921.38
465000.0,415799.16
838000.0,839443.32
480000.0,389328.32
370000.0,331021.945
545000.0,555100.52
405000.0,376052.5
608000.0,610062.38
632000.0,639128.88
280000.0,272551.94
440000.0,430763.44
490000.0,527364.44
273000.0,287193.24
295000.0,298071.88
461000.0,499616.12
380000.0,356622.76
460000.0,460881.66666666674
490000.0,462202.96
490000.0,487310.0
325000.0,341070.0
378000.0,363235.0
413888.0,454273.88
528000.0,520860.0
410000.0,416059.44
322000.0,323825.935
715000.0,713028.32
488000.0,481824.44
550000.0,577659.44
473000.0,435137.76
438000.0,428827.32
840000.0,901569.44
648000.0,683819.44
452000.0,433226.44
250000.0,275465.94
515000.0,521459.44
330000.0,314468.32
225000.0,224375.59523809524
390000.0,388932.42
430000.0,365457.0
203000.0,222853.88
316000.0,335665.52
555000.0,565302.88
378000.0,374775.0
330000.0,337995.78
360000.0,348449.88
450500.0,443341.04
370000.0,400303.63
480000.0,488372.76
880000.0,930365.88
655000.0,711786.58
435000.0,459480.0
620000.0,590524.07
605000.0,610311.5466666666
620000.0,629919.0
289000.0,265346.94
405000.0,404795.035
1120088.0,1087446.68
420000.0,423130.2466666667
720000.0,670523.32
315000.0,313403.04
873000.0,905027.25
285000.0,263735.075
400000.0,374502.5
420000.0,394341.94
440000.0,435198.0938095238
470000.0,480479.92
420000.0,401812.5
450000.0,478057.5
376888.0,339046.66
403000.0,417217.76
417000.0,424100.0
240000.0,251416.44
466000.0,481820.88
760000.0,785706.82
415000.0,448926.38
510000.0,530817.5
625000.0,620054.44
1020000.0,1065027.68
305000.0,306744.5
410000.0,440869.43
300888.0,300145.0
705000.0,688142.88
628000.0,609888.76
475000.0,498497.0
335000.0,335711.94
510000.0,506902.73333333334
327500.0,346442.12
445000.0,412438.52
720000.0,718503.4
438000.0,440789.7
268000.0,240199.0
315000.0,301714.44
323500.0,326470.0
232000.0,243283.3333333333
390000.0,389060.0
385000.0,410248.32
388000.0,408115.55
440000.0,434715.38
970000.0,972885.9994
471888.0,515210.0
683000.0,685730.8333333335
350000.0,360644.44
438000.0,462445.19
382000.0,382415.0
539888.0,560525.5533333332
396888.0,421221.56
460000.0,448435.0
318000.0,341997.2
235000.0,244569.44
256000.0,264571.72
495000.0,504355.52
305000.0,336223.32
400000.0,368987.76
320000.0,311073.1666666667
227000.0,235443.995
471000.0,445867.76
618000.0,647790.96
290000.0,302613.74
390000.0,396351.94
330000.0,350093.76
395000.0,406738.14
420000.0,436437.75
366000.0,401701.08
738000.0,741873.32
310000.0,275816.94
480000.0,468877.88
368000.0,365627.76
300000.0,282968.14666666667
803000.0,780513.84
628000.0,590461.92
510000.0,509838.88
298000.0,285972.28
425000.0,447054.96
330000.0,335024.83
525000.0,502008.88
650000.0,696722.26
430000.0,450910.27333333326
400000.0,429290.26
620000.0,640020.0
228000.0,234911.64
483000.0,479354.4
325000.0,339621.48
265000.0,317345.32
315000.0,294335.0
438000.0,382822.365
458000.0,455184.52
428888.0,401325.0
605000.0,636879.2
370000.0,361378.44
525000.0,525440.2733333333
390000.0,422811.385
435000.0,422268.96
288000.0,287374.44
380000.0,376570.0
390000.0,397703.96
500000.0,514088.88
898000.0,919242.76
304888.0,281652.06666666665
486000.0,491003.0
430000.0,463429.96
258000.0,229265.0
430000.0,426494.7
1030000.0,987713.34
492888.0,486881.56
370000.0,357493.32
436000.0,447044.9533333333
284000.0,298970.0
440000.0,426708.0
285000.0,263745.0
360000.0,358357.9
470000.0,463562.57142857136
250000.0,255600.0
335000.0,332107.96
415000.0,426662.16
310000.0,306220.0
260000.0,249854.0
380000.0,403146.08
290000.0,282032.2
380000.0,384582.1766666667
580000.0,595365.1
280000.0,286040.0
312000.0,335478.0
360000.0,385678.58
435000.0,468107.76
538000.0,549380.1
363000.0,388748.82
465000.0,441363.84
272000.0,294484.04
438000.0,427505.5033333333
365000.0,366581.88
300000.0,290812.5
342000.0,341986.1666666666
333000.0,328485.44
230000.0,188165.0
590000.0,612276.945
263000.0,327965.2
380000.0,375418.0
362000.0,360121.0266666666
402000.0,423058.88
365000.0,405254.72
505000.0,515382.2
682888.0,656117.8133333334
400000.0,404483.42333333334
312000.0,321040.0
460000.0,416371.94
442000.0,457352.32
555000.0,583510.6799999999
372888.0,354272.38
392000.0,387133.88
328000.0,333858.88
247000.0,238635.0
562888.0,593592.3833333333
300000.0,307075.82
350000.0,344998.02
935000.0,892670.0
456000.0,427981.82
370000.0,370025.0
295000.0,324869.5
420000.0,440514.7
375000.0,374988.88
530000.0,526160.0
438000.0,418608.32
405000.0,392673.555
378000.0,400571.2
466000.0,506395.32
260000.0,251644.91666666663
425000.0,443252.26
485000.0,453546.28
610000.0,625031.16
920000.0,960268.88
542888.0,512960.0
435000.0,418804.44
278000.0,293100.44
435000.0,428930.0
388000.0,395534.36
408000.0,413347.88
641000.0,641698.88
790000.0,757327.2721428567
470000.0,493477.2
412888.0,425806.2
350000.0,373013.38
750000.0,718519.38
580000.0,627628.24
440000.0,460192.84
215000.0,261492.77333333332
443000.0,450049.44
268000.0,269886.2
720000.0,719152.76
755000.0,776285.52
748000.0,789322.64
450000.0,464584.44
300000.0,305142.5
303000.0,278488.32
320000.0,348759.0
465000.0,443140.2
412000.0,422783.88
578000.0,533945.0
693888.0,708972.72
578000.0,552471.5199999999
455000.0,428844.1666666666
616000.0,621135.9466666667
428000.0,409860.66
430000.0,402287.0
310000.0,323895.88
366000.0,369448.84
398000.0,393159.23
340000.0,331207.22
325000.0,333259.44
500888.0,483607.76
223000.0,233564.94
500000.0,526758.8
535000.0,554079.76
608000.0,610543.85
440000.0,453070.0
745000.0,753645.5
515000.0,450911.76
465000.0,467031.00333333336
340000.0,351142.79333333333
600000.0,592426.6866666666
410000.0,441513.32
588000.0,598394.7
280000.0,261231.64
880000.0,880869.44
275888.0,313265.52
812888.0,792986.68
301888.0,315558.32
275000.0,275030.0
465000.0,509539.44
300000.0,327485.0
340000.0,338647.2
620000.0,590513.2
278000.0,276415.0
715000.0,692774.44
320000.0,336978.88
348000.0,313265.0
575000.0,580239.44
355000.0,340740.0
290000.0,302778.88
208000.0,222298.44
338000.0,328487.28
218000.0,213320.0
268000.0,277575.82
605000.0,594128.44
320000.0,300595.8333333334
560000.0,577215.0
420000.0,400761.58
388000.0,364688.88
555000.0,470537.48
568000.0,566655.0
545000.0,506496.64
750000.0,780559.44
467000.0,424789.44
370000.0,374540.0
410000.0,402780.0
490000.0,478712.4757142858
520000.0,519509.0
435000.0,444863.96
470000.0,473531.56
455000.0,448299.44
335000.0,300818.64
620000.0,572160.14
450000.0,413219.0
250000.0,250393.88
270000.0,280710.0
435000.0,451255.52
345000.0,409729.44
418000.0,409018.38
645000.0,640167.12
452000.0,437370.98
400000.0,444677.38
405000.0,416262.2
383000.0,397178.88
378000.0,370296.52
380000.0,379767.0
696000.0,694637.49
320000.0,331027.14
550000.0,504430.0
757000.0,764781.08
315000.0,327194.96
395000.0,390095.5
360000.0,351047.77333333326
628000.0,647859.4
705000.0,739140.9
488000.0,468120.94
408000.0,397321.14
755000.0,757746.84
240000.0,267949.86
695888.0,719477.32
275000.0,268938.0
450000.0,450175.38
645000.0,666161.08
375000.0,393319.42666666664
738000.0,657947.1733333333
320000.0,339208.32
275000.0,275227.08
425000.0,418780.69
558000.0,478601.14
575000.0,560401.32
500000.0,490466.1066666667
340000.0,361875.0
495000.0,499870.0
827000.0,879450.0
265000.0,284739.0
380000.0,388190.0
630000.0,636088.14
288000.0,273825.0
295000.0,314290.0
363000.0,381704.99
300000.0,247525.42666666664
450000.0,450737.48
375000.0,402756.64
285000.0,311386.38
268000.0,260760.0
275000.0,275137.7733333333
380000.0,378955.0
370000.0,339986.04
468000.0,454147.76
310000.0,300624.44
403000.0,417143.68
445000.0,471248.905
718000.0,679745.8066666665
260000.0,262441.44095238094
965000.0,982320.84
698000.0,640485.375
550000.0,540880.255
525000.0,491929.82
340000.0,341034.44
310000.0,310976.94
485000.0,471066.2
520000.0,545239.14
215000.0,213508.77333333335
512500.0,522610.0
230000.0,221903.61333333337
309000.0,284735.54
518000.0,509201.64
900000.0,909732.24
715000.0,692614.4266666665
735000.0,671459.5
509000.0,494247.82
430000.0,399050.34
350000.0,375698.38
210000.0,242728.11333333337
310000.0,304524.52
258000.0,257760.09
345000.0,349200.08
490000.0,487834.34
318000.0,305363.75
670000.0,684598.32
325000.0,305187.76
528888.0,555667.98
280000.0,275995.0
365000.0,295984.44
560000.0,534069.44
388000.0,407022.88
380000.0,406823.4
580000.0,596613.88
615000.0,646874.44
638000.0,651814.48
415000.0,403211.0
335000.0,325512.4666666667
415000.0,411952.28
418000.0,422807.76
285000.0,276271.4
685000.0,653038.7133333334
530888.0,528217.02
520000.0,492941.6
340000.0,337421.88
552888.0,531839.44
842000.0,859362.28
372000.0,395602.59333333327
380000.0,402467.92666666664
223000.0,248773.0
360000.0,354775.88
315000.0,325648.7914285714
478000.0,476048.28
285000.0,268803.8333333333
570000.0,596155.04
380000.0,390566.94
395000.0,420770.88
325000.0,275801.71333333326
458000.0,475914.26
545000.0,571197.76
275000.0,281108.28
445000.0,407756.7433333333
310000.0,312889.0
419888.0,383323.6333333333
445000.0,444814.77333333326
538000.0,535652.08
340000.0,348196.32
420000.0,441987.2
435888.0,448402.46
463000.0,414383.02
368000.0,374215.0
590000.0,572627.32
625000.0,586247.16
510888.0,503796.64
440000.0,431139.68
360000.0,361019.44
408000.0,418358.975
575000.0,552850.755
410000.0,408908.32
430000.0,423531.23666666663
460000.0,435854.4
906888.0,928793.56
280000.0,288955.0
332000.0,385121.2
505000.0,481115.78
590000.0,556134.44
465000.0,484278.44
324000.0,330522.5
495000.0,552486.6
528000.0,529033.33
570000.0,602036.88
340000.0,342833.3685714286
620000.0,568720.34
580000.0,586067.76
386000.0,386942.76
760000.0,849737.5
390000.0,366012.72
328000.0,378139.4
432000.0,393870.0
456000.0,468707.5
345000.0,333739.8
268000.0,239719.44
240000.0,242010.0
580000.0,576535.545
311500.0,329797.76
323000.0,321235.0
405000.0,402519.96
545000.0,545984.4133333333
320000.0,331252.5
390000.0,404163.32
382000.0,360474.44
526000.0,509934.4
391000.0,399541.94
468000.0,457128.8
362000.0,356690.8442857143
800000.0,784788.32
300000.0,291716.0
398000.0,362462.7733333334
306000.0,346544.44
430000.0,463864.64
590000.0,591456.76
580000.0,520231.19
283000.0,347871.94
560000.0,558387.64
305000.0,321891.76
455000.0,451684.985
350000.0,367883.64
410000.0,407990.26
430000.0,384976.5266666666
400000.0,396034.26
655000.0,706040.03
330000.0,341655.04
985000.0,1001072.02
310000.0,325134.44
710000.0,687181.33
374000.0,374845.0
485000.0,488061.07333333336
465000.0,496383.38
758000.0,750958.88
620000.0,664753.72
438000.0,412428.6
440000.0,417875.69
435000.0,393054.38
443000.0,444236.38
332000.0,352055.0
500000.0,466419.44
386000.0,358963.82
316000.0,307869.44
365000.0,381678.88
250000.0,256880.0
340000.0,376233.81333333335
430000.0,482233.98
510000.0,517772.76
285000.0,331725.0
537000.0,513235.0
600000.0,579776.08
690000.0,682977.62
230000.0,259930.0
440000.0,450821.08
288000.0,298051.94
308000.0,309015.0
307000.0,340022.44
650000.0,649494.38
295000.0,314919.44
595000.0,600227.5
406888.0,381239.44
915000.0,832098.64
410000.0,393701.2
333000.0,341153.32
400000.0,422522.2
200000.0,230423.5
465000.0,511096.6
540000.0,565381.64
310000.0,333557.0
452500.0,466681.76
226000.0,269444.4766666667
272000.0,267011.38
490000.0,481250.52
370000.0,354995.88
585000.0,604959.44
316888.0,380874.51
405000.0,422733.88
240000.0,264879.44
425000.0,453576.44
1030000.0,1125961.22
450000.0,423466.94
485000.0,480411.94
315000.0,320322.48
368000.0,398552.5
480000.0,462479.36
323000.0,316045.0
430000.0,388157.63
358000.0,368445.0
420000.0,429698.64
335000.0,383056.94
700000.0,783461.64
530000.0,495600.0
488000.0,492724.44
650000.0,610601.94
390000.0,446964.88
510000.0,539071.88
268000.0,266275.0
798000.0,802874.28
425000.0,432637.2
420000.0,376902.02
850000.0,787365.53
568000.0,547247.5
277000.0,277163.94
410000.0,397808.32
400000.0,350068.0
500000.0,499628.88
420000.0,439668.98
418000.0,410701.94
340000.0,362259.44
495000.0,501585.0
418888.0,388499.22
508000.0,475062.76
345000.0,336875.52
285000.0,290746.64
365000.0,371981.5238095238
318000.0,314581.64
420000.0,440760.0
345000.0,349109.44
708000.0,672203.32
768000.0,740261.26
675000.0,611820.64
640000.0,664300.0
415000.0,440331.17
350880.0,333834.44
692000.0,668808.6666666666
440000.0,442841.08
275000.0,273165.115
350000.0,384001.64
813800.0,807145.08
724000.0,729001.7976190476
247000.0,263276.94
300000.0,276102.60666666663
405000.0,458583.32
530000.0,514706.64
310000.0,293839.96
538000.0,526526.6
385000.0,388346.64
420000.0,395484.14
310000.0,300012.6666666667
312000.0,314884.0
296000.0,269111.64
690000.0,752622.6066666666
460000.0,407746.66
435000.0,408512.76
278000.0,270685.26
446000.0,419529.44
348000.0,324889.0
290000.0,287894.7033333333
888000.0,820495.32
380000.0,381220.0
360000.0,320583.88
620000.0,579421.96
520000.0,534501.38
675000.0,707240.38
815000.0,818121.48
400888.0,397233.0
450000.0,446367.76
418000.0,457856.94
419000.0,435740.0
395000.0,370333.33333333326
460000.0,470632.16
470000.0,462010.82
443888.0,440156.64
510000.0,489873.02
276000.0,271510.0
400000.0,408034.32
380000.0,393834.88
475000.0,442632.89
625000.0,584031.08
602888.0,559197.2
465000.0,475485.27333333326
915000.0,903418.32
398000.0,400577.2
1005000.0,918948.88
855000.0,810704.44
245000.0,251910.0
285088.0,276492.5
368000.0,345482.5
426000.0,363759.24
425000.0,461115.0
400000.0,415333.44
305000.0,305266.0
290000.0,310268.88
355000.0,418050.0
480000.0,450926.72
445000.0,465091.44
588000.0,531497.2
250000.0,274973.34
386000.0,401587.16
410000.0,395191.38
425000.0,429908.32
575000.0,586471.24
295000.0,322510.6666666666
345000.0,347368.32
318000.0,314716.6071428571
400000.0,334112.2
706000.0,703883.88
365000.0,368937.38
545000.0,558785.0
240000.0,243595.0
388000.0,443226.94
290000.0,295219.44
560000.0,598313.32
750000.0,738549.5133333334
210000.0,205863.44
675000.0,594337.86
522000.0,532848.24
296000.0,280940.8333333333
400000.0,373448.32
410000.0,415401.6
340000.0,325785.95
500000.0,468043.8483333334
305000.0,292613.88
525000.0,581901.06
545000.0,575971.64
1090000.0,1033162.76
1050000.0,1056729.44
969000.0,1015998.88
368000.0,344733.5
590000.0,530438.88
400000.0,418600.0
353000.0,394474.275
420000.0,448971.72
595000.0,575665.0
450000.0,437169.92
770000.0,802443.12
496888.0,502025.0
255000.0,273693.6
735000.0,684992.18
680000.0,723260.28
625000.0,586595.0
227000.0,220928.34
385888.0,386932.04
400000.0,388458.72
365000.0,407311.94
606000.0,603871.28
261888.0,268023.96
575000.0,626587.88
376000.0,397782.24
334000.0,337570.005
300000.0,324195.0
445000.0,453943.96
258000.0,296151.704
770000.0,758440.0
630000.0,579857.2
580000.0,591622.5
372500.0,399975.94
323000.0,313684.0
840000.0,867293.28
450000.0,423977.88
372000.0,380536.94
280000.0,284820.0
390000.0,401206.64
758000.0,729485.18
410000.0,418893.88
368000.0,372857.88
290000.0,282071.82
430000.0,422614.64
300000.0,296176.94
515000.0,518829.44
540000.0,512374.44
595000.0,571971.5
470000.0,450503.015
520000.0,536678.88
645000.0,616880.9066666666
728000.0,772252.42
495000.0,493148.53333333327
430000.0,441269.32
458000.0,461636.88
552000.0,554559.44
403000.0,394094.44
360000.0,350493.26
540000.0,497425.0
320000.0,355758.3333333334
305000.0,309485.2
680000.0,635739.84
360000.0,328297.64
510000.0,490456.34
603000.0,535215.0
1188000.0,1167718.0
418000.0,400024.44
450000.0,433525.64
672000.0,640343.76
445000.0,446686.59333333327
550000.0,569458.74
780000.0,755311.56
358000.0,354783.44
570000.0,527805.78
733000.0,709537.18
818000.0,793255.513888889
225000.0,250073.33333333337
400000.0,426503.2
285000.0,265620.26
435000.0,432422.88
438000.0,440147.66
345000.0,329027.5
308000.0,281112.28
290000.0,315061.2
296000.0,337637.16
278888.0,284136.6666666666
422000.0,397659.44
251000.0,243684.44
680000.0,609287.56
303680.0,347085.26
385000.0,403107.76
225000.0,229021.97333333333
338000.0,325054.7
440000.0,420290.01
295000.0,306448.28
460000.0,500166.04
428000.0,460317.64
810000.0,806244.81
450000.0,430405.18
740000.0,732341.345
750000.0,829920.0
596888.0,596428.88
548000.0,505400.52
492000.0,464038.87
433000.0,442913.88
355000.0,375581.46285714296
699000.0,625852.7133333333
360000.0,358818.64
335000.0,344515.9444
257000.0,259115.5
250000.0,273786.38
525000.0,526436.98
552000.0,530073.88
617500.0,583573.88
382000.0,382221.64
290000.0,303293.88
410000.0,375868.88
455000.0,430440.0
340000.0,351014.44
609000.0,615865.0
511000.0,499694.9776
346888.0,407148.88
515000.0,516369.82
690000.0,685339.1666666667
535000.0,517167.16
335000.0,345461.64
965000.0,995429.2
350000.0,339274.44
600000.0,566983.5933333333
275000.0,276410.32
402000.0,442307.32
480000.0,517941.2
480000.0,488290.82
380000.0,386642.14
580000.0,598386.08
528000.0,516547.76
452000.0,450795.0
458000.0,431571.96
390000.0,366922.32
465000.0,416555.88
265000.0,264175.0
315000.0,328914.44
720000.0,641044.0
542500.0,566408.64
648000.0,656796.6666666666
465000.0,462238.7
485000.0,488926.94
380000.0,403163.885
295000.0,325609.64
560000.0,557477.58
435000.0,381862.58
575000.0,567054.48
395000.0,433240.62
396000.0,381339.94
698000.0,654590.805
253000.0,290874.7
530000.0,547990.94
308000.0,291245.195
309500.0,341736.66666666674
470000.0,480880.46
555000.0,571394.5104761905
353000.0,342444.44
380000.0,363240.94
553000.0,547262.5
330000.0,316527.52
721000.0,695678.8666666667
280000.0,274180.96
410000.0,371010.88
405000.0,409452.5
605000.0,601999.57
495000.0,514061.16
420000.0,406772.32
258000.0,252183.83333333337
440000.0,418425.82
275000.0,263389.76666666666
430000.0,438019.94
460000.0,484145.0
590000.0,583319.96
530000.0,558127.0933333333
310000.0,349083.0
282000.0,281736.5
235000.0,239161.38
315000.0,295138.43
398000.0,358131.64
210000.0,195159.0
578000.0,561370.0
262000.0,258428.88
338000.0,358665.4266666667
618000.0,639717.0933333334
510000.0,488066.38
480000.0,478867.44
360000.0,380532.2
345000.0,371173.32
372000.0,347343.02
355000.0,326746.64
720000.0,694027.38
272000.0,258720.0
388000.0,384680.53
500000.0,489274.44
410000.0,406384.76
745000.0,693199.08
360000.0,401926.94
600000.0,575089.96
360000.0,352820.0
268000.0,268762.81
345000.0,376252.76
468000.0,480717.88
410000.0,413240.5114285714
460000.0,443286.96333333326
520000.0,566740.0
295000.0,293534.44
618000.0,614483.77
450000.0,528403.275
190000.0,190776.5
365000.0,325074.44
350000.0,376225.0
380000.0,341040.32
360000.0,384412.5
1000000.0,974596.52
300000.0,268372.4733333333
358000.0,364439.32
417000.0,387568.4
262000.0,257184.14833333332
320000.0,308478.0466666667
755000.0,728637.5
190000.0,196560.0
460000.0,456374.46
705000.0,698452.7466666666
440000.0,430073.04
640000.0,689332.12
409000.0,418734.44
383888.0,386974.44
540000.0,584507.2
230000.0,244122.5
306800.0,315892.5
460000.0,469989.44
393000.0,423519.44
421888.0,399318.2
225000.0,215530.54
436500.0,433308.64
360000.0,357331.39
450000.0,457655.26
